timestamp,date,hour,minute,zone,pir_motion,ultrasonic_cm,accel_x,accel_y,accel_z,ir_entry,ir_exit,activity_label,is_office_hours,is_anomaly
2026-01-06 18:50:00,2026-01-06,18,50,library,0,399.0,0.085,-0.092,9.771,0,0,idle,0,0
2026-01-06 18:55:00,2026-01-06,18,55,entrance,0,298.6,0.069,0.073,9.725,0,0,idle,0,0
2026-01-06 19:00:00,2026-01-06,19,0,library,0,256.8,0.067,0.05,9.865,0,0,idle,0,0
2026-01-06 19:05:00,2026-01-06,19,5,library,0,317.1,0.017,0.094,9.805,0,0,idle,0,0
2026-01-06 19:10:00,2026-01-06,19,10,classroom_B,0,384.1,-0.051,-0.0,9.719,0,0,idle,0,0
2026-01-06 19:15:00,2026-01-06,19,15,entrance,1,71.3,-0.021,0.018,9.89,0,0,idle,0,1
2026-01-06 19:20:00,2026-01-06,19,20,entrance,0,341.5,-0.004,0.026,9.754,0,0,idle,0,0
2026-01-06 19:25:00,2026-01-06,19,25,library,0,208.8,0.024,-0.009,9.889,0,0,idle,0,0
2026-01-06 19:30:00,2026-01-06,19,30,entrance,0,372.7,0.06,-0.043,9.86,0,0,idle,0,0
2026-01-06 19:35:00,2026-01-06,19,35,lab,0,320.5,-0.081,-0.049,9.748,0,0,idle,0,0
2026-01-06 19:40:00,2026-01-06,19,40,classroom_A,0,370.5,-0.067,0.056,9.757,0,0,idle,0,0
2026-01-06 19:45:00,2026-01-06,19,45,library,0,298.2,-0.014,0.061,9.762,0,0,idle,0,0
2026-01-06 19:50:00,2026-01-06,19,50,lab,0,333.1,0.066,0.003,9.798,0,0,idle,0,0
2026-01-06 19:55:00,2026-01-06,19,55,library,0,312.6,-0.015,0.051,9.862,0,0,idle,0,0
2026-01-06 20:00:00,2026-01-06,20,0,classroom_A,0,326.1,-0.081,0.003,9.895,0,0,idle,0,0
2026-01-06 20:05:00,2026-01-06,20,5,entrance,0,342.7,0.086,0.005,9.829,0,0,idle,0,0
2026-01-06 20:10:00,2026-01-06,20,10,classroom_A,0,287.5,0.081,-0.004,9.73,0,0,idle,0,0
2026-01-06 20:15:00,2026-01-06,20,15,library,0,260.1,-0.05,-0.014,9.814,0,0,idle,0,0
2026-01-06 20:20:00,2026-01-06,20,20,library,0,209.0,-0.078,-0.015,9.719,0,0,idle,0,0
2026-01-06 20:25:00,2026-01-06,20,25,lab,0,271.1,0.017,0.054,9.703,0,0,idle,0,0
2026-01-06 20:30:00,2026-01-06,20,30,classroom_B,0,236.4,-0.021,-0.083,9.875,0,0,idle,0,0
2026-01-06 20:35:00,2026-01-06,20,35,classroom_B,0,344.8,0.051,-0.01,9.862,0,0,idle,0,0
2026-01-06 20:40:00,2026-01-06,20,40,library,0,374.3,-0.063,-0.063,9.849,0,0,idle,0,0
2026-01-06 20:45:00,2026-01-06,20,45,entrance,0,334.7,-0.013,-0.096,9.779,0,0,idle,0,0
2026-01-06 20:50:00,2026-01-06,20,50,library,0,295.4,0.038,0.074,9.893,0,0,idle,0,0
2026-01-06 20:55:00,2026-01-06,20,55,lab,0,260.6,0.063,0.023,9.838,0,0,idle,0,0
2026-01-06 21:00:00,2026-01-06,21,0,classroom_A,0,217.5,-0.073,-0.062,9.863,0,0,idle,0,0
2026-01-06 21:05:00,2026-01-06,21,5,library,0,241.8,0.03,0.03,9.787,0,0,idle,0,0
2026-01-06 21:10:00,2026-01-06,21,10,classroom_A,0,260.2,-0.007,-0.005,9.704,0,0,idle,0,0
2026-01-06 21:15:00,2026-01-06,21,15,lab,0,347.8,-0.011,-0.003,9.704,0,0,idle,0,0
2026-01-06 21:20:00,2026-01-06,21,20,entrance,0,240.3,0.014,0.067,9.71,0,0,idle,0,0
2026-01-06 21:25:00,2026-01-06,21,25,library,0,369.5,-0.014,-0.017,9.799,0,0,idle,0,0
2026-01-06 21:30:00,2026-01-06,21,30,library,0,310.9,-0.042,-0.003,9.797,0,0,idle,0,0
2026-01-06 21:35:00,2026-01-06,21,35,entrance,0,387.1,0.081,0.074,9.746,0,0,idle,0,0
2026-01-06 21:40:00,2026-01-06,21,40,lab,0,284.4,-0.037,-0.087,9.879,0,0,idle,0,0
2026-01-06 21:45:00,2026-01-06,21,45,lab,0,223.4,0.025,0.029,9.79,0,0,idle,0,0
2026-01-06 21:50:00,2026-01-06,21,50,lab,1,35.9,-0.625,-1.072,8.659,0,0,standing,0,1
2026-01-06 21:55:00,2026-01-06,21,55,classroom_B,0,258.7,0.042,0.092,9.867,0,0,idle,0,0
2026-01-07 07:00:00,2026-01-07,7,0,entrance,0,360.0,0.069,0.024,9.756,0,0,idle,0,0
2026-01-07 07:05:00,2026-01-07,7,5,lab,0,225.8,-0.06,0.021,9.72,0,0,idle,0,0
2026-01-07 07:10:00,2026-01-07,7,10,classroom_B,0,298.7,-0.053,0.011,9.9,0,0,idle,0,0
2026-01-07 07:15:00,2026-01-07,7,15,entrance,0,271.4,-0.068,0.066,9.879,0,0,idle,0,0
2026-01-07 07:20:00,2026-01-07,7,20,lab,0,267.5,-0.077,-0.055,9.812,0,0,idle,0,0
2026-01-07 07:25:00,2026-01-07,7,25,classroom_B,0,268.1,-0.029,-0.091,9.876,0,0,idle,0,0
2026-01-07 07:30:00,2026-01-07,7,30,entrance,0,370.7,0.075,0.021,9.721,0,0,idle,0,0
2026-01-07 07:35:00,2026-01-07,7,35,entrance,0,287.6,-0.009,0.068,9.722,0,0,idle,0,0
2026-01-07 07:40:00,2026-01-07,7,40,library,0,321.9,0.072,-0.08,9.812,0,0,idle,0,0
2026-01-07 07:45:00,2026-01-07,7,45,classroom_B,0,326.0,0.074,0.082,9.731,0,0,idle,0,0
2026-01-07 07:50:00,2026-01-07,7,50,classroom_B,0,352.4,-0.0,0.074,9.731,0,0,idle,0,0
2026-01-07 07:55:00,2026-01-07,7,55,entrance,0,227.6,0.07,-0.012,9.783,0,0,idle,0,0
2026-01-07 08:00:00,2026-01-07,8,0,classroom_A,1,82.8,0.001,-0.083,9.774,0,0,idle,1,0
2026-01-07 08:05:00,2026-01-07,8,5,library,1,77.8,-0.054,0.06,9.783,0,0,idle,1,0
2026-01-07 08:10:00,2026-01-07,8,10,library,0,272.4,-0.094,-0.071,9.702,0,0,idle,1,0
2026-01-07 08:15:00,2026-01-07,8,15,entrance,0,217.0,-0.037,0.096,9.733,0,0,idle,1,0
2026-01-07 08:20:00,2026-01-07,8,20,library,1,13.3,-0.07,0.015,9.896,0,0,idle,1,0
2026-01-07 08:25:00,2026-01-07,8,25,classroom_B,0,283.9,0.077,0.04,9.875,0,0,idle,1,0
2026-01-07 08:30:00,2026-01-07,8,30,lab,0,201.6,-0.044,0.006,9.884,0,0,idle,1,0
2026-01-07 08:35:00,2026-01-07,8,35,lab,1,28.5,0.058,0.03,9.839,0,0,idle,1,0
2026-01-07 08:40:00,2026-01-07,8,40,classroom_A,0,376.2,-0.083,0.007,9.778,0,0,idle,1,0
2026-01-07 08:45:00,2026-01-07,8,45,library,1,58.7,0.047,-0.751,9.022,1,0,walking,1,0
2026-01-07 08:50:00,2026-01-07,8,50,library,1,31.7,0.045,0.097,9.722,1,0,idle,1,0
2026-01-07 08:55:00,2026-01-07,8,55,library,1,14.3,-0.075,-0.04,9.847,0,0,idle,1,0
2026-01-07 09:00:00,2026-01-07,9,0,library,1,90.5,0.007,0.019,9.77,0,0,idle,1,0
2026-01-07 09:05:00,2026-01-07,9,5,entrance,1,74.3,-0.05,-0.034,9.816,0,0,idle,1,0
2026-01-07 09:10:00,2026-01-07,9,10,library,1,48.3,-0.082,-0.015,9.726,0,1,idle,1,0
2026-01-07 09:15:00,2026-01-07,9,15,lab,1,60.3,0.074,0.017,9.827,0,0,idle,1,0
2026-01-07 09:20:00,2026-01-07,9,20,lab,0,283.4,-0.067,0.001,9.797,0,0,idle,1,0
2026-01-07 09:25:00,2026-01-07,9,25,classroom_B,1,73.4,-0.076,-0.057,9.795,0,0,idle,1,0
2026-01-07 09:30:00,2026-01-07,9,30,classroom_B,0,223.8,0.07,-0.078,9.774,0,0,idle,1,0
2026-01-07 09:35:00,2026-01-07,9,35,library,1,23.8,0.098,-0.039,9.797,0,0,idle,1,0
2026-01-07 09:40:00,2026-01-07,9,40,entrance,1,94.3,-0.043,-0.063,9.848,1,0,idle,1,0
2026-01-07 09:45:00,2026-01-07,9,45,lab,0,283.5,0.015,0.013,9.88,0,0,idle,1,0
2026-01-07 09:50:00,2026-01-07,9,50,classroom_B,1,74.8,0.052,0.001,9.792,0,0,idle,1,0
2026-01-07 09:55:00,2026-01-07,9,55,lab,1,66.2,-0.023,0.08,9.768,1,0,idle,1,0
2026-01-07 10:00:00,2026-01-07,10,0,classroom_B,0,329.2,0.073,0.041,9.814,0,0,idle,1,0
2026-01-07 10:05:00,2026-01-07,10,5,classroom_A,1,21.1,-0.062,0.024,9.815,1,0,idle,1,0
2026-01-07 10:10:00,2026-01-07,10,10,entrance,0,300.5,-0.096,0.032,9.806,0,0,idle,1,0
2026-01-07 10:15:00,2026-01-07,10,15,library,1,28.5,0.068,0.016,9.717,0,0,idle,1,0
2026-01-07 10:20:00,2026-01-07,10,20,entrance,1,87.6,-0.252,-0.34,10.579,0,1,standing,1,0
2026-01-07 10:25:00,2026-01-07,10,25,classroom_A,1,35.7,1.073,-1.383,10.856,1,0,walking,1,0
2026-01-07 10:30:00,2026-01-07,10,30,entrance,1,15.3,-0.036,-0.017,9.765,0,0,idle,1,0
2026-01-07 10:35:00,2026-01-07,10,35,classroom_B,1,31.6,-0.053,0.002,9.801,0,0,idle,1,0
2026-01-07 10:40:00,2026-01-07,10,40,entrance,1,46.6,-0.019,-0.053,9.877,0,0,idle,1,0
2026-01-07 10:45:00,2026-01-07,10,45,classroom_A,1,59.9,-0.039,-0.019,9.717,0,0,idle,1,0
2026-01-07 10:50:00,2026-01-07,10,50,lab,1,98.7,0.008,-0.015,9.882,0,1,idle,1,0
2026-01-07 10:55:00,2026-01-07,10,55,lab,0,324.1,0.031,-0.067,9.712,0,0,idle,1,0
2026-01-07 11:00:00,2026-01-07,11,0,classroom_A,1,32.6,0.1,0.068,9.743,0,0,idle,1,0
2026-01-07 11:05:00,2026-01-07,11,5,classroom_A,0,312.6,-0.04,-0.021,9.725,0,0,idle,1,0
2026-01-07 11:10:00,2026-01-07,11,10,classroom_B,0,399.8,0.076,-0.058,9.801,0,0,idle,1,0
2026-01-07 11:15:00,2026-01-07,11,15,classroom_B,0,389.1,0.027,0.096,9.842,0,0,idle,1,0
2026-01-07 11:20:00,2026-01-07,11,20,entrance,1,98.5,-0.008,0.02,9.703,0,0,idle,1,0
2026-01-07 11:25:00,2026-01-07,11,25,entrance,1,10.4,-1.306,0.223,10.089,0,0,sitting,1,0
2026-01-07 11:30:00,2026-01-07,11,30,lab,1,90.3,-0.011,-0.075,9.894,0,0,idle,1,0
2026-01-07 11:35:00,2026-01-07,11,35,entrance,1,79.1,-0.098,-0.007,9.887,0,0,idle,1,0
2026-01-07 11:40:00,2026-01-07,11,40,classroom_B,0,336.1,0.042,-0.062,9.863,0,0,idle,1,0
2026-01-07 11:45:00,2026-01-07,11,45,lab,0,244.2,0.096,0.093,9.707,0,0,idle,1,0
2026-01-07 11:50:00,2026-01-07,11,50,lab,0,341.4,-0.058,-0.061,9.864,0,0,idle,1,0
2026-01-07 11:55:00,2026-01-07,11,55,classroom_A,1,35.0,-0.066,-0.061,9.848,0,0,idle,1,0
2026-01-07 12:00:00,2026-01-07,12,0,entrance,1,21.5,-0.962,0.28,8.684,0,0,running,1,0
2026-01-07 12:05:00,2026-01-07,12,5,lab,0,338.6,0.007,-0.049,9.812,0,0,idle,1,0
2026-01-07 12:10:00,2026-01-07,12,10,entrance,1,48.4,0.03,0.071,9.765,0,0,idle,1,0
2026-01-07 12:15:00,2026-01-07,12,15,lab,1,52.0,0.052,0.077,9.745,0,0,idle,1,0
2026-01-07 12:20:00,2026-01-07,12,20,entrance,1,45.3,0.076,0.062,9.898,0,0,idle,1,0
2026-01-07 12:25:00,2026-01-07,12,25,entrance,0,239.4,-0.034,-0.087,9.825,0,0,idle,1,0
2026-01-07 12:30:00,2026-01-07,12,30,classroom_B,1,82.7,0.025,-0.033,9.75,1,0,idle,1,0
2026-01-07 12:35:00,2026-01-07,12,35,library,0,364.3,0.004,-0.053,9.715,0,0,idle,1,0
2026-01-07 12:40:00,2026-01-07,12,40,entrance,1,78.8,0.016,-0.083,9.712,1,0,idle,1,0
2026-01-07 12:45:00,2026-01-07,12,45,lab,0,212.4,0.06,-0.089,9.822,0,0,idle,1,0
2026-01-07 12:50:00,2026-01-07,12,50,library,1,71.0,-0.041,-0.024,9.719,0,0,idle,1,0
2026-01-07 12:55:00,2026-01-07,12,55,library,0,324.8,-0.009,-0.007,9.786,0,0,idle,1,0
2026-01-07 13:00:00,2026-01-07,13,0,library,1,40.6,0.057,-0.009,9.766,0,0,idle,1,0
2026-01-07 13:05:00,2026-01-07,13,5,library,0,318.6,0.068,0.081,9.725,0,0,idle,1,0
2026-01-07 13:10:00,2026-01-07,13,10,lab,1,47.9,-0.011,-0.051,9.859,1,0,idle,1,0
2026-01-07 13:15:00,2026-01-07,13,15,classroom_B,1,68.7,0.017,0.008,9.729,0,0,idle,1,0
2026-01-07 13:20:00,2026-01-07,13,20,lab,1,10.7,0.036,-0.089,9.801,0,0,idle,1,0
2026-01-07 13:25:00,2026-01-07,13,25,lab,1,97.9,-0.06,-0.086,9.738,0,0,idle,1,0
2026-01-07 13:30:00,2026-01-07,13,30,entrance,1,39.8,0.093,0.023,9.784,0,0,idle,1,0
2026-01-07 13:35:00,2026-01-07,13,35,classroom_B,1,92.8,0.039,-0.007,9.743,0,0,idle,1,0
2026-01-07 13:40:00,2026-01-07,13,40,entrance,0,275.2,-0.02,0.065,9.701,0,0,idle,1,0
2026-01-07 13:45:00,2026-01-07,13,45,classroom_A,1,12.7,-0.838,-1.222,9.757,1,1,standing,1,0
2026-01-07 13:50:00,2026-01-07,13,50,entrance,1,29.7,-1.303,1.39,8.738,1,0,walking,1,0
2026-01-07 13:55:00,2026-01-07,13,55,classroom_B,1,71.0,0.057,-0.078,9.887,0,0,idle,1,0
2026-01-07 14:00:00,2026-01-07,14,0,classroom_A,1,94.7,0.1,0.076,9.876,1,0,idle,1,0
2026-01-07 14:05:00,2026-01-07,14,5,classroom_A,0,238.3,-0.024,-0.025,9.82,0,0,idle,1,0
2026-01-07 14:10:00,2026-01-07,14,10,classroom_A,0,352.6,0.017,0.071,9.759,0,0,idle,1,0
2026-01-07 14:15:00,2026-01-07,14,15,entrance,1,14.8,0.075,0.07,9.894,0,0,idle,1,0
2026-01-07 14:20:00,2026-01-07,14,20,library,0,358.2,0.023,-0.067,9.778,0,0,idle,1,0
2026-01-07 14:25:00,2026-01-07,14,25,library,1,56.7,0.85,0.102,9.45,0,0,sitting,1,0
2026-01-07 14:30:00,2026-01-07,14,30,classroom_A,1,28.6,-0.01,-0.053,9.744,0,0,idle,1,0
2026-01-07 14:35:00,2026-01-07,14,35,lab,0,274.8,0.01,-0.073,9.717,0,0,idle,1,0
2026-01-07 14:40:00,2026-01-07,14,40,classroom_B,1,30.7,0.049,-0.655,9.353,0,0,sitting,1,0
2026-01-07 14:45:00,2026-01-07,14,45,library,1,12.2,-0.047,-0.085,9.88,0,0,idle,1,0
2026-01-07 14:50:00,2026-01-07,14,50,classroom_B,1,80.7,-0.08,-0.086,9.708,0,0,idle,1,0
2026-01-07 14:55:00,2026-01-07,14,55,library,1,77.1,0.069,-0.062,9.821,1,0,idle,1,0
2026-01-07 15:00:00,2026-01-07,15,0,lab,0,201.7,-0.04,0.064,9.857,0,0,idle,1,0
2026-01-07 15:05:00,2026-01-07,15,5,classroom_A,0,364.4,0.052,-0.098,9.831,0,0,idle,1,0
2026-01-07 15:10:00,2026-01-07,15,10,library,0,245.5,0.045,-0.058,9.747,0,0,idle,1,0
2026-01-07 15:15:00,2026-01-07,15,15,classroom_B,0,351.5,0.045,-0.008,9.858,0,0,idle,1,0
2026-01-07 15:20:00,2026-01-07,15,20,library,0,285.8,0.088,-0.016,9.788,0,0,idle,1,0
2026-01-07 15:25:00,2026-01-07,15,25,classroom_A,1,22.5,-0.039,0.048,9.8,0,0,idle,1,0
2026-01-07 15:30:00,2026-01-07,15,30,classroom_A,1,71.7,0.056,0.008,9.765,1,0,idle,1,0
2026-01-07 15:35:00,2026-01-07,15,35,classroom_A,1,95.7,0.026,0.021,9.822,0,0,idle,1,0
2026-01-07 15:40:00,2026-01-07,15,40,lab,0,212.7,-0.023,-0.005,9.766,0,0,idle,1,0
2026-01-07 15:45:00,2026-01-07,15,45,entrance,1,37.4,0.7,-1.289,10.479,0,0,running,1,0
2026-01-07 15:50:00,2026-01-07,15,50,lab,0,277.2,-0.059,-0.042,9.805,0,0,idle,1,0
2026-01-07 15:55:00,2026-01-07,15,55,entrance,1,56.7,1.439,-0.357,8.471,1,0,walking,1,0
2026-01-07 16:00:00,2026-01-07,16,0,classroom_B,1,91.3,1.482,-0.761,10.454,0,0,sitting,1,0
2026-01-07 16:05:00,2026-01-07,16,5,classroom_A,1,55.2,-0.045,-0.099,9.729,1,0,idle,1,0
2026-01-07 16:10:00,2026-01-07,16,10,lab,1,91.9,-0.008,0.015,9.847,0,0,idle,1,0
2026-01-07 16:15:00,2026-01-07,16,15,library,1,85.8,-0.022,0.065,9.87,0,0,idle,1,0
2026-01-07 16:20:00,2026-01-07,16,20,lab,0,291.6,0.082,-0.063,9.814,0,0,idle,1,0
2026-01-07 16:25:00,2026-01-07,16,25,classroom_A,1,13.9,-0.068,0.077,9.808,0,1,idle,1,0
2026-01-07 16:30:00,2026-01-07,16,30,entrance,0,282.3,0.052,-0.076,9.774,0,0,idle,1,0
2026-01-07 16:35:00,2026-01-07,16,35,lab,1,80.2,-0.067,-0.059,9.709,1,0,idle,1,0
2026-01-07 16:40:00,2026-01-07,16,40,lab,1,77.1,-0.021,-0.098,9.723,0,0,idle,1,0
2026-01-07 16:45:00,2026-01-07,16,45,classroom_A,1,16.1,-0.052,0.09,9.728,0,0,idle,1,0
2026-01-07 16:50:00,2026-01-07,16,50,classroom_A,0,321.4,-0.065,-0.075,9.848,0,0,idle,1,0
2026-01-07 16:55:00,2026-01-07,16,55,classroom_A,1,78.7,-0.069,-0.028,9.743,1,0,idle,1,0
2026-01-07 17:00:00,2026-01-07,17,0,lab,1,14.3,0.005,0.033,9.832,1,0,idle,1,0
2026-01-07 17:05:00,2026-01-07,17,5,lab,1,10.4,0.053,0.086,9.775,0,1,idle,1,0
2026-01-07 17:10:00,2026-01-07,17,10,classroom_A,1,11.3,0.036,-0.087,9.892,1,0,idle,1,0
2026-01-07 17:15:00,2026-01-07,17,15,classroom_A,0,208.8,0.003,0.063,9.765,0,0,idle,1,0
2026-01-07 17:20:00,2026-01-07,17,20,classroom_B,1,94.1,-0.014,-0.054,9.721,0,1,idle,1,0
2026-01-07 17:25:00,2026-01-07,17,25,classroom_B,1,29.1,0.632,-0.886,9.872,1,0,walking,1,0
2026-01-07 17:30:00,2026-01-07,17,30,library,0,299.9,0.098,0.043,9.858,0,0,idle,1,0
2026-01-07 17:35:00,2026-01-07,17,35,classroom_B,1,96.3,0.096,0.039,9.836,0,0,idle,1,0
2026-01-07 17:40:00,2026-01-07,17,40,lab,1,78.6,0.096,0.033,9.714,1,0,idle,1,0
2026-01-07 17:45:00,2026-01-07,17,45,classroom_A,1,67.7,0.35,1.954,8.698,0,0,running,1,0
2026-01-07 17:50:00,2026-01-07,17,50,classroom_B,0,351.4,0.024,-0.088,9.775,0,0,idle,1,0
2026-01-07 17:55:00,2026-01-07,17,55,classroom_A,1,43.8,-0.052,0.045,9.898,0,0,idle,1,0
2026-01-07 18:00:00,2026-01-07,18,0,classroom_B,0,328.7,0.052,0.004,9.896,0,0,idle,0,0
2026-01-07 18:05:00,2026-01-07,18,5,entrance,0,245.8,0.047,-0.031,9.741,0,0,idle,0,0
2026-01-07 18:10:00,2026-01-07,18,10,library,0,333.0,-0.05,0.037,9.844,0,0,idle,0,0
2026-01-07 18:15:00,2026-01-07,18,15,lab,0,304.3,-0.063,0.026,9.713,0,0,idle,0,0
2026-01-07 18:20:00,2026-01-07,18,20,entrance,0,238.5,0.027,-0.072,9.741,0,0,idle,0,0
2026-01-07 18:25:00,2026-01-07,18,25,lab,0,309.8,0.059,-0.059,9.801,0,0,idle,0,0
2026-01-07 18:30:00,2026-01-07,18,30,classroom_A,0,262.3,0.044,-0.051,9.735,0,0,idle,0,0
2026-01-07 18:35:00,2026-01-07,18,35,lab,0,315.3,0.094,-0.06,9.872,0,0,idle,0,0
2026-01-07 18:40:00,2026-01-07,18,40,library,0,394.5,-0.02,-0.066,9.788,0,0,idle,0,0
2026-01-07 18:45:00,2026-01-07,18,45,lab,0,286.7,-0.069,0.091,9.796,0,0,idle,0,0
2026-01-07 18:50:00,2026-01-07,18,50,library,0,216.6,0.081,-0.04,9.807,0,0,idle,0,0
2026-01-07 18:55:00,2026-01-07,18,55,library,0,251.5,-0.007,-0.009,9.775,0,0,idle,0,0
2026-01-07 19:00:00,2026-01-07,19,0,entrance,0,266.6,0.043,-0.061,9.883,0,0,idle,0,0
2026-01-07 19:05:00,2026-01-07,19,5,lab,1,55.1,-0.002,0.085,9.888,0,0,idle,0,1
2026-01-07 19:10:00,2026-01-07,19,10,entrance,0,397.5,-0.086,0.077,9.898,0,0,idle,0,0
2026-01-07 19:15:00,2026-01-07,19,15,classroom_B,0,313.1,-0.061,-0.013,9.751,0,0,idle,0,0
2026-01-07 19:20:00,2026-01-07,19,20,lab,0,297.7,0.038,0.039,9.83,0,0,idle,0,0
2026-01-07 19:25:00,2026-01-07,19,25,entrance,0,248.5,-0.093,0.063,9.826,0,0,idle,0,0
2026-01-07 19:30:00,2026-01-07,19,30,classroom_B,0,329.1,-0.048,-0.009,9.836,0,0,idle,0,0
2026-01-07 19:35:00,2026-01-07,19,35,entrance,0,315.7,0.033,-0.068,9.723,0,0,idle,0,0
2026-01-07 19:40:00,2026-01-07,19,40,library,0,383.4,-0.02,0.017,9.88,0,0,idle,0,0
2026-01-07 19:45:00,2026-01-07,19,45,library,0,375.2,-0.067,-0.015,9.838,0,0,idle,0,0
2026-01-07 19:50:00,2026-01-07,19,50,entrance,0,331.7,-0.023,-0.038,9.782,0,0,idle,0,0
2026-01-07 19:55:00,2026-01-07,19,55,classroom_A,0,314.5,0.06,0.063,9.754,0,0,idle,0,0
2026-01-07 20:00:00,2026-01-07,20,0,entrance,0,279.6,-0.038,0.097,9.863,0,0,idle,0,0
2026-01-07 20:05:00,2026-01-07,20,5,lab,0,354.7,-0.016,-0.017,9.758,0,0,idle,0,0
2026-01-07 20:10:00,2026-01-07,20,10,entrance,0,274.9,0.041,-0.06,9.736,0,0,idle,0,0
2026-01-07 20:15:00,2026-01-07,20,15,classroom_A,0,362.9,-0.063,-0.088,9.737,0,0,idle,0,0
2026-01-07 20:20:00,2026-01-07,20,20,classroom_A,0,380.5,-0.018,0.025,9.825,0,0,idle,0,0
2026-01-07 20:25:00,2026-01-07,20,25,classroom_A,0,217.1,-0.075,-0.087,9.706,0,0,idle,0,0
2026-01-07 20:30:00,2026-01-07,20,30,entrance,0,334.6,-0.08,-0.088,9.85,0,0,idle,0,0
2026-01-07 20:35:00,2026-01-07,20,35,lab,0,357.8,-0.092,-0.058,9.858,0,0,idle,0,0
2026-01-07 20:40:00,2026-01-07,20,40,classroom_B,0,397.4,0.052,0.086,9.795,0,0,idle,0,0
2026-01-07 20:45:00,2026-01-07,20,45,classroom_A,0,267.3,0.036,-0.031,9.763,0,0,idle,0,0
2026-01-07 20:50:00,2026-01-07,20,50,classroom_B,0,333.0,-0.024,-0.089,9.771,0,0,idle,0,0
2026-01-07 20:55:00,2026-01-07,20,55,classroom_A,0,200.6,0.074,-0.02,9.867,0,0,idle,0,0
2026-01-07 21:00:00,2026-01-07,21,0,lab,1,21.1,0.09,0.05,9.75,0,0,idle,0,1
2026-01-07 21:05:00,2026-01-07,21,5,classroom_B,0,332.0,-0.099,0.028,9.888,0,0,idle,0,0
2026-01-07 21:10:00,2026-01-07,21,10,entrance,1,42.4,1.23,-0.698,9.333,0,0,running,0,1
2026-01-07 21:15:00,2026-01-07,21,15,entrance,0,387.8,0.088,-0.005,9.832,0,0,idle,0,0
2026-01-07 21:20:00,2026-01-07,21,20,library,0,258.8,-0.061,-0.071,9.804,0,0,idle,0,0
2026-01-07 21:25:00,2026-01-07,21,25,library,0,343.3,-0.094,-0.0,9.717,0,0,idle,0,0
2026-01-07 21:30:00,2026-01-07,21,30,library,0,293.4,0.079,0.091,9.796,0,0,idle,0,0
2026-01-07 21:35:00,2026-01-07,21,35,lab,0,242.3,0.051,0.032,9.718,0,0,idle,0,0
2026-01-07 21:40:00,2026-01-07,21,40,classroom_B,0,205.8,0.086,-0.035,9.777,0,0,idle,0,0
2026-01-07 21:45:00,2026-01-07,21,45,classroom_A,0,251.5,-0.005,0.08,9.725,0,0,idle,0,0
2026-01-07 21:50:00,2026-01-07,21,50,classroom_A,0,326.7,-0.002,0.059,9.767,0,0,idle,0,0
2026-01-07 21:55:00,2026-01-07,21,55,lab,0,353.3,0.02,0.029,9.775,0,0,idle,0,0
2026-01-08 07:00:00,2026-01-08,7,0,classroom_B,0,357.0,0.093,-0.013,9.747,0,0,idle,0,0
2026-01-08 07:05:00,2026-01-08,7,5,entrance,0,217.5,-0.082,0.048,9.887,0,0,idle,0,0
2026-01-08 07:10:00,2026-01-08,7,10,classroom_B,0,225.5,-0.037,-0.024,9.847,0,0,idle,0,0
2026-01-08 07:15:00,2026-01-08,7,15,classroom_B,0,307.1,0.069,0.096,9.764,0,0,idle,0,0
2026-01-08 07:20:00,2026-01-08,7,20,entrance,0,386.8,-0.075,0.033,9.818,0,0,idle,0,0
2026-01-08 07:25:00,2026-01-08,7,25,classroom_A,0,307.7,-0.008,-0.071,9.889,0,0,idle,0,0
2026-01-08 07:30:00,2026-01-08,7,30,entrance,0,291.2,0.02,-0.071,9.833,0,0,idle,0,0
2026-01-08 07:35:00,2026-01-08,7,35,library,0,261.8,0.098,-0.075,9.899,0,0,idle,0,0
2026-01-08 07:40:00,2026-01-08,7,40,classroom_B,0,365.7,-0.001,0.041,9.775,0,0,idle,0,0
2026-01-08 07:45:00,2026-01-08,7,45,entrance,0,343.4,0.07,0.087,9.745,0,0,idle,0,0
2026-01-08 07:50:00,2026-01-08,7,50,classroom_A,0,355.2,0.071,0.045,9.76,0,0,idle,0,0
2026-01-08 07:55:00,2026-01-08,7,55,lab,0,309.6,-0.033,0.036,9.898,0,0,idle,0,0
2026-01-08 08:00:00,2026-01-08,8,0,library,1,57.5,0.786,-1.22,10.569,1,0,sitting,1,0
2026-01-08 08:05:00,2026-01-08,8,5,library,0,210.8,0.087,-0.039,9.831,0,0,idle,1,0
2026-01-08 08:10:00,2026-01-08,8,10,entrance,1,72.6,-1.421,-1.127,10.245,0,0,walking,1,0
2026-01-08 08:15:00,2026-01-08,8,15,classroom_A,1,99.0,1.802,-0.292,10.525,1,0,walking,1,0
2026-01-08 08:20:00,2026-01-08,8,20,classroom_A,0,223.5,0.003,-0.032,9.787,0,0,idle,1,0
2026-01-08 08:25:00,2026-01-08,8,25,entrance,1,46.4,-1.037,-0.045,10.064,0,0,walking,1,0
2026-01-08 08:30:00,2026-01-08,8,30,classroom_B,0,373.0,0.03,-0.045,9.831,0,0,idle,1,0
2026-01-08 08:35:00,2026-01-08,8,35,classroom_B,1,20.5,0.566,1.634,8.675,0,0,running,1,0
2026-01-08 08:40:00,2026-01-08,8,40,classroom_B,1,18.5,-0.023,0.1,9.841,0,0,idle,1,0
